,textname,word,tfidf_score
874,1824_Monroe,vast territory,0.15826358199650736
875,1807_Jefferson,instruction given,0.15818028172592705
876,1997_Clinton,last four year,0.158176853146684
877,2008_Bush,seven year,0.1580698595230063
878,1987_Reagan,arm reduction,0.15803392881180942
879,1912_Taft,per cent,0.15796875363487217
880,1975_Ford,natural gas,0.1579470352978414
881,1919_Wilson,last message,0.1579413721706655
882,1813_Madison,major general,0.15784479108792288
883,1847_Polk,mexican government,0.1577099240760793
884,1854_Pierce,san juan,0.15770932282133954
885,2010_Obama,health care,0.15770704718605874
886,2015_Obama,democrat republican,0.15767750284212592
887,2015_Obama,right thing,0.15767750284212592
888,1847_Polk,treaty peace,0.15763916382735202
889,1956_Eisenhower,past three,0.1576300089430057
890,1931_Hoover,shipping board,0.15746775176586422
891,1817_Monroe,provision may,0.1574199842199986
892,1875_Grant,legal tender,0.15730559219792592
893,1988_Reagan,federal deficit,0.1572725425714131
894,1971_Nixon,federal government,0.1571412970714585
895,1905_Roosevelt,interstate commerce,0.15702699895426409
896,1918_Wilson,hundred thirty,0.15697416856766783
897,1957_Eisenhower,atomic energy,0.156906631793628
898,1879_Hayes,united state note,0.1567531763799597
899,1879_Hayes,state note,0.1567531763799597
900,1914_Wilson,every mean,0.15652713032543555
901,1976_Ford,income family,0.15647558930213565
902,1856_Pierce,section union,0.15645496343554974
903,1950_Truman,natural resource,0.15641301853378556
904,1839_Buren,public due,0.15639678398982365
905,1995_Clinton,tax cut,0.15627485972834282
906,2017_Trump,right nation,0.1562490216347922
907,1855_Pierce,british government,0.15623773076378283
908,1796_Washington,general rule,0.15615334992270438
909,1941_Roosevelt,national unity,0.15609355120277343
910,1945_Roosevelt,full employment,0.15602196167798185
911,1962_Kennedy,price stability,0.15602132117501602
912,1955_Eisenhower,old age,0.15600985361778086
913,1907_Roosevelt,general public,0.1559690404029002
914,1802_Jefferson,navy yard,0.15586604788754646
915,1959_Eisenhower,billion dollar,0.15584913958162255
916,2004_Bush,high school,0.1558490157905677
917,1811_Madison,disposition toward,0.15584723729754907
918,1920_Wilson,half billion,0.15568810732794522
919,1968_Johnson,deficit billion,0.15567471020805512
920,1806_Jefferson,course session,0.15566291902359813
921,1973_Nixon,time come,0.15562522170820334
922,1797_Adams,french republic,0.15560660576955485
923,1911_Taft,trust law,0.15557968273402273
924,1798_Adams,gentleman senate,0.15556055076620612
925,1984_Reagan,let u,0.15547176000314636
926,1948_Truman,labor management,0.15545064041776244
927,1913_Wilson,must use,0.15538596886199835
928,1913_Wilson,sense responsibility,0.15538596886199835
929,1893_Cleveland,last fiscal year,0.1553182678176781
930,1893_Cleveland,last fiscal,0.1553182678176781
931,1847_Polk,cession territory,0.15530418081559685
932,1866_Johnson,year ending,0.1551832545084337
933,1810_Madison,early attention,0.15513648859167029
934,1857_Buchanan,gold silver,0.15512112350300705
935,1983_Reagan,peace freedom,0.15507868116842288
936,1872_Grant,part government,0.15504017129391412
937,1923_Coolidge,american policy,0.15495515261468312
938,1841_Tyler,treasury note,0.1549255270956465
939,1924_Coolidge,shipping board,0.15491846683300906
940,1794_Washington,seat government,0.15467914472166994
941,1863_Lincoln,receipt disbursement,0.15460158645917257
942,2004_Bush,men woman,0.1545991737050211
943,1805_Jefferson,shall receive,0.1545952088800167
944,1938_Roosevelt,dollar year,0.15455664814026612
945,1906_Roosevelt,interstate commerce,0.15444657333921294
946,1930_Hoover,red cross,0.15436430315322386
947,1949_Truman,free enterprise,0.15432001123386638
948,1850_Fillmore,beg leave,0.15431990416470795
949,1850_Fillmore,make appropriation,0.15431990416470795
950,1869_Grant,per cent,0.154308253725706
951,2001_Bush,income tax,0.15428520053781855
952,1858_Buchanan,fiscal year,0.15428065306494002
953,1927_Coolidge,national government,0.15408384351039736
954,1876_Grant,citizen united,0.15406944622603577
955,1876_Grant,citizen united state,0.15406944622603577
956,1972_Nixon,look back,0.15405288827166871
957,1832_Jackson,payment public debt,0.1539926124163672
958,1864_Lincoln,receipt disbursement,0.15399168356296014
959,1797_Adams,claim citizen,0.15398330184071787
960,1917_Wilson,german empire,0.15398266821973952
961,1917_Wilson,use made,0.15398266821973952
962,1891_Harrison,congressional district,0.15393656991111443
963,1807_Jefferson,mean time,0.1539344587148637
964,1837_Buren,claim upon,0.15375830991659611
965,1983_Reagan,task force,0.15354975041410107
966,1852_Fillmore,land warrant,0.15352601670976537
967,1857_Buchanan,paper currency,0.15345985983208113
968,1945_Roosevelt,air force,0.1534383976023277
969,1945_Roosevelt,peace must,0.1534383976023277
970,1964_Johnson,tax bill,0.1533232388694084
971,1982_Reagan,local government,0.15331569079501337
972,1796_Washington,sea men,0.15331424056016593
973,1826_Adams,gradual increase,0.15311214371713058
974,1826_Adams,board engineer,0.15311214371713058
975,1833_Jackson,present year,0.15308074251056908
976,1810_Madison,end year,0.15307344597768546
977,1986_Reagan,go forward,0.15306300758882788
978,1986_Reagan,free nation,0.15306300758882788
979,1989_Bush,new program,0.1527299893256546
980,1799_Adams,britannic majesty,0.15256528300412173
981,1799_Adams,seat government,0.15256528300412173
982,1823_Monroe,european power,0.1525146246082393
983,1831_Jackson,claim upon,0.15250256080910074
984,1797_Adams,catholic majesty,0.1524524511834701
985,1853_Pierce,general government,0.15234747288005931
986,1998_Clinton,ask congress,0.1522928027770847
987,1979_Carter,generation american,0.1522272374851962
988,1798_Adams,indian title,0.15220670566074548
989,1874_Grant,attention congress,0.15212942857734324
990,1835_Jackson,government france,0.1520651601229563
991,1896_Cleveland,post office,0.15201422387353955
992,2008_Bush,past seven,0.15199492948969412
993,2004_Bush,al qaida,0.15199395859111972
994,1994_Clinton,violent crime,0.15194174473901262
995,1966_Johnson,year billion,0.1518956369340006
996,1965_Johnson,high speed,0.15179328225068567
997,1965_Johnson,price stability,0.15179328225068567
998,1965_Johnson,third century,0.15179328225068567
999,1927_Coolidge,good road,0.1517788996190979
1000,1865_Johnson,elective franchise,0.15176614329922722
1001,1839_Buren,suspension specie payment,0.15174331788089526
1002,1839_Buren,suspension specie,0.15174331788089526
1003,1975_Ford,tax cut,0.1517108824776568
1004,1813_Madison,lake erie,0.15168297300488998
1005,1801_Jefferson,increase number,0.1516514895365431
1006,1896_Cleveland,cent pound,0.1516208882261801
1007,1967_Johnson,interest rate,0.1515622647561271
1008,1946_Truman,lend lease,0.1515571186772771
1009,1966_Johnson,member house,0.15142855255340948
1010,1805_Jefferson,million principal,0.15126217629510932
1011,1932_Hoover,federal reserve,0.15118329615090387
1012,1896_Cleveland,fiscal year ended,0.15115464870744677
1013,1857_Buchanan,people kansa,0.151119783919251
1014,1905_Roosevelt,national government,0.15096623585299
1015,1954_Eisenhower,detailed recommendation,0.15089577447035676
1016,1791_Washington,far may,0.15080233695574977
1017,1796_Washington,commissioner part,0.15065843111700167
1018,1942_Roosevelt,armed force,0.15058986601729743
1019,1948_Truman,next decade,0.1504496074270817
1020,1908_Roosevelt,interstate business,0.15032659589347455
1021,1829_Jackson,independent government,0.1502262865309748
1022,1868_Johnson,fiscal year,0.15020949311192733
1023,1891_Harrison,twelve month,0.15020892243212822
1024,1997_Clinton,last four,0.15008365123751669
1025,1868_Johnson,year ending,0.15004895961499146
1026,1914_Wilson,standing army,0.15004803738465156
1027,1914_Wilson,look u,0.15004803738465156
1028,1842_Tyler,felt duty,0.14999893503630685
1029,1822_Monroe,hope entertained,0.14993224049657541
1030,1959_Eisenhower,make effective,0.1498933079730239
1031,1986_Reagan,federal budget,0.14980550389723762
1032,1935_Roosevelt,economic problem,0.14977778379601575
1033,2013_Obama,al qaeda,0.14972973837658515
1034,1963_Kennedy,billion year,0.14965495368776716
1035,2015_Obama,working family,0.1496098504540029
1036,1878_Hayes,cent bond,0.14960678630844526
1037,1878_Hayes,per cent bond,0.14960678630844526
1038,1964_Johnson,must part,0.14951013245521896
1039,1964_Johnson,must expand,0.14951013245521896
1040,1921_Harding,may well,0.1494844379566094
1041,1983_Reagan,spending program,0.14939623851095016
1042,1980_Carter,foreign oil,0.14934641182635647
1043,1837_Buren,large tract,0.1492887340049972
1044,1987_Reagan,third century,0.14918413569302913
1045,1798_Adams,navigation united,0.1491214672396744
1046,1798_Adams,navigation united state,0.1491214672396744
1047,1849_Taylor,new mexico,0.14910148054643046
1048,1812_Madison,30th september last,0.14892787098893762
1049,1962_Kennedy,latin america,0.1489087015058872
1050,1819_Monroe,consideration congress whether,0.14884805928124648
1051,1955_Eisenhower,united nation,0.148766993713236
1052,1905_Roosevelt,wage worker,0.14870792832901947
1053,1859_Buchanan,present fiscal year,0.14868112752375764
1054,1994_Clinton,health care system,0.14866592015239263
1055,1994_Clinton,care system,0.14866592015239263
1056,2017_Trump,middle class,0.14860273221841402
1057,1874_Grant,new constitution,0.14858611809899716
1058,1955_Eisenhower,past two year,0.14840442472081677
1059,1955_Eisenhower,carry forward,0.14840442472081677
1060,1948_Truman,world peace,0.14840388010336375
1061,1805_Jefferson,course session,0.14819608353701044
1062,1921_Harding,might well,0.14816892785595928
1063,1798_Adams,article treaty,0.14815818550690324
1064,1948_Truman,wage earner,0.14815392914217212
1065,1845_Polk,rate duty,0.1481320522849118
1066,1961_Eisenhower,small business,0.14808060281353908
1067,1906_Roosevelt,american republic,0.1480720105745581
1068,2010_Obama,middle class,0.14805013948797355
1069,1970_Nixon,federal government,0.14794035799377725
1070,1830_Jackson,light house,0.1479379363743803
1071,2016_Obama,working family,0.14793414601813407
1072,1866_Johnson,fiscal year,0.14788056561922816
1073,1880_Hayes,political power,0.14773556209796954
1074,1839_Buren,keeping public,0.14763866987370433
1075,1995_Clinton,minimum wage,0.14758260809959625
1076,1943_Roosevelt,end war,0.14744831001431327
1077,1887_Cleveland,surplus revenue,0.14739280059049256
1078,1956_Eisenhower,collective security,0.14738072584791603
1079,1978_Carter,economic policy,0.14736374776641775
1080,1808_Jefferson,instruction given,0.14736248193931656
1081,1927_Coolidge,tax reduction,0.14732861272666767
1082,1811_Madison,mean time,0.14731384215230386
1083,1834_Jackson,internal improvement,0.14725339161004172
1084,1984_Reagan,hope future,0.147222868367557
1085,1859_Buchanan,present fiscal,0.14716997731374273
1086,1861_Lincoln,supreme court,0.1471316522621
1087,1999_Clinton,balanced budget,0.14708785557296072
1088,1895_Cleveland,free coinage,0.1470401953304161
1089,1992_Bush,health care,0.14702141551486064
1090,1812_Madison,war united,0.14700613811491275
1091,1812_Madison,act last session,0.14700613811491275
1092,1865_Johnson,civil war,0.14691419624114815
1093,1901_Roosevelt,monroe doctrine,0.14691080095130626
1094,1959_Eisenhower,security program,0.14685496225223424
1095,1959_Eisenhower,shall recommend,0.14685496225223424
1096,1894_Cleveland,previous year,0.14685364682703334
1097,1797_Adams,sea men,0.14681343427161397
1098,1931_Hoover,construction work,0.14677480317772662
1099,1982_Reagan,state local government,0.14677147962388115
1100,1914_Wilson,peace world,0.1467038852460636
1101,1923_Coolidge,enacted law,0.14663861597598352
1102,1863_Lincoln,citizen united state,0.14658681793196393
1103,1863_Lincoln,citizen united,0.14658681793196393
1104,1935_Roosevelt,new order,0.1465486136457637
1105,2007_Bush,health care,0.1465261373117534
1106,1929_Hoover,merchant marine,0.14638929431646322
1107,1838_Buren,court united,0.14638300941482998
1108,1838_Buren,court united state,0.14638300941482998
1109,1968_Johnson,congress authorized,0.14637232043446935
1110,1926_Coolidge,national government,0.14635970716495394
1111,1828_Adams,january 1st,0.1463287146875496
1112,2000_Clinton,new market,0.14627447258114298
1113,1955_Eisenhower,federal government,0.1462700586737197
1114,1908_Roosevelt,employer liability,0.1462602701344301
1115,2004_Bush,september 11th,0.14624973320343645
1116,1825_Adams,internal improvement,0.14618614357549736
1117,1964_Johnson,full time,0.14606075812670194
1118,1964_Johnson,family income,0.14606075812670194
1119,1974_Nixon,nation world,0.1460544410983623
1120,1973_Nixon,government spending,0.14600327616793357
1121,1867_Johnson,depreciated paper,0.14593066686507072
1122,1826_Adams,act parliament,0.1458596619445059
1123,1927_Coolidge,general subject,0.14585387693162227
1124,1796_Washington,military academy,0.1458115692300677
1125,1905_Roosevelt,philippine island,0.14565466352125314
1126,1852_Fillmore,rio grande,0.14562812109061288
1127,2010_Obama,small business owner,0.14554628474341813
1128,1845_Polk,free navigation,0.1455451879930589
1129,1918_Wilson,law permit,0.14549373911272068
1130,1918_Wilson,return peace,0.14549373911272068
1131,1796_Washington,part united state,0.1454381916347366
1132,1869_Grant,attention recommendation,0.1454035881136244
1133,1920_Wilson,people one,0.1453771388906092
1134,1805_Jefferson,day september last,0.14535732503742704
1135,1805_Jefferson,active service,0.14535732503742704
1136,1937_Roosevelt,hundred fifty,0.1452709429836578
1137,1920_Wilson,fiscal year,0.14526289898494044
1138,1909_Taft,second class,0.14508631144368161
1139,1980_Carter,military force,0.1450464814180953
1140,1978_Carter,world economy,0.145024334401137
1141,1978_Carter,common good,0.145024334401137
1142,1911_Taft,common law,0.14501494468335666
1143,1816_Madison,amendment law,0.14479892363614344
1144,1917_Wilson,desire peace,0.1447813869310679
1145,1835_Jackson,minister paris,0.14468402099089162
1146,2007_Bush,let u,0.1446521571087684
1147,1876_Grant,per cent,0.14453829804840054
1148,1914_Wilson,great small,0.1444979565966123
1149,1796_Washington,part united,0.1444007529992461
1150,1926_Coolidge,per cent,0.14435360352303106
1151,1928_Coolidge,flood control,0.1443068026802767
1152,1937_Roosevelt,national government,0.14429748872838974
1153,1898_McKinley,cuba puerto,0.14417553338008976
1154,1898_McKinley,cuba puerto rico,0.14417553338008976
1155,1926_Coolidge,war debt,0.14417030881353318
1156,1912_Taft,national guard,0.14398878889325725
1157,1801_Jefferson,person property,0.14394267159649657
1158,1852_Fillmore,new mexico,0.14385147659601355
1159,1887_Cleveland,levied upon,0.1438453448547217
1160,1824_Monroe,within limit,0.14379999265898055
1161,1931_Hoover,saving bank,0.14379966972323616
1162,1836_Jackson,bank united state,0.14368761303341226
1163,1836_Jackson,bank united,0.14368761303341226
1164,2013_Obama,american job,0.14353200837972005
1165,1903_Roosevelt,land law,0.14349655465583586
1166,1956_Eisenhower,housing program,0.14339408570390103
1167,1833_Jackson,secretary treasury,0.1433846012545963
1168,1941_Roosevelt,nation right,0.14338006640852996
1169,1868_Johnson,circulating medium,0.14337655510007824
1170,1981_Carter,private sector,0.1433652207413995
1171,1997_Clinton,year old,0.14330921000130553
1172,1960_Eisenhower,hundred million,0.14303363174883718
1173,1955_Eisenhower,past two,0.14291513901698877
1174,1967_Johnson,state local,0.14289647388501667
1175,1967_Johnson,fighting men,0.14289629119797595
1176,1967_Johnson,arm control,0.14289629119797595
1177,2011_Obama,last two,0.1428724554372641
1178,1860_Buchanan,year ending june,0.14277722839594528
1179,1960_Eisenhower,less fortunate,0.1427669251821801
1180,1853_Pierce,construction road,0.14273838129440372
1181,1864_Lincoln,operation treasury,0.1427293804979115
1182,1805_Jefferson,peace establishment,0.14271450410126663
1183,1849_Taylor,new granada,0.14253321172851102
1184,1976_Ford,energy independence,0.1424881042991821
1185,1926_Coolidge,federal government,0.1423805393519102
1186,1878_Hayes,actual estimated,0.14234497496421086
1187,1963_Kennedy,cause peace,0.14233135526443766
1188,1913_Wilson,earnestly hope,0.14231565442209415
1189,1913_Wilson,shall take,0.14231565442209415
1190,2002_Bush,win war,0.14226203266446316
1191,1917_Wilson,every point,0.14214903744025795
1192,1987_Reagan,go work,0.14211771236035517
1193,1987_Reagan,balance budget,0.14211771236035517
1194,1987_Reagan,get done,0.14211771236035517
1195,1894_Cleveland,secretary agriculture,0.1421146149811396
1196,1911_Taft,commerce labor,0.14207548365879566
1197,1911_Taft,cost production,0.14207548365879566
1198,1843_Tyler,two country,0.14196339447214695
1199,1889_Harrison,sinking fund,0.14196094111619
1200,1792_Washington,provision law,0.1418766187509988
1201,1811_Madison,ship war,0.14183786526799633
1202,1829_Jackson,limit state,0.14173715141725124
1203,2010_Obama,wall street,0.141609266125603
1204,1818_Monroe,cession territory,0.14152751597226165
1205,1854_Pierce,central america,0.14151216001992642
1206,1965_Johnson,large small,0.14148566215114539
1207,1944_Roosevelt,service law,0.1414623077279033
1208,1959_Eisenhower,ballistic missile,0.1414229891399506
1209,1796_Washington,naval force,0.1413891242126528
1210,1828_Adams,act congress,0.14138648257495434
1211,2009_Obama,tax break,0.14124890306651863
1212,2009_Obama,bring deficit,0.14124890306651863
1213,2014_Obama,five year,0.14121416813621734
1214,1798_Adams,treaty amity commerce,0.14111802801878412
1215,1856_Pierce,private property,0.14109913523695056
1216,1845_Polk,mexican government,0.141081588454658
1217,1950_Truman,20th century,0.14106558131806485
1218,1794_Washington,execution law,0.14104494169043763
1219,1938_Roosevelt,billion dollar,0.14099470700590155
1220,1866_Johnson,30th june last,0.14088323405493913
1221,1984_Reagan,economic growth,0.14085462918398678
1222,1990_Bush,one year,0.14080784499752322
1223,1963_Kennedy,men woman,0.14079012130560603
1224,1941_Roosevelt,security nation,0.1407731950916908
1225,1941_Roosevelt,great small,0.1407731950916908
1226,1821_Monroe,vessel united state,0.14072708847081394
1227,1821_Monroe,vessel united,0.14072708847081394
1228,1961_Eisenhower,peace justice,0.14072421389320977
1229,1792_Washington,ensuing year,0.14063835371270578
1230,2012_Obama,fair share,0.14060071047741535
1231,1832_Jackson,payment public,0.14059798342567506
1232,2001_Bush,year federal,0.14058929871338052
1233,1982_Reagan,tax rate,0.14058688689585244
1234,1860_Buchanan,ending june,0.14053015063327487
1235,1834_Jackson,bank united,0.14026111931304294
1236,1834_Jackson,bank united state,0.14026111931304294
1237,1897_McKinley,battle ship,0.14023549955725736
1238,2011_Obama,small business,0.14020796324290058
1239,1820_Monroe,minister plenipotentiary united,0.14013630829184873
1240,1812_Madison,act last,0.14004563264457912
1241,1812_Madison,state war,0.14004563264457912
1242,1964_Johnson,decent home,0.14001489741912534
1243,1807_Jefferson,new orleans,0.14000323274073695
1244,1836_Jackson,general government,0.13989451460281954
1245,1949_Truman,foreign policy,0.1398524778200044
1246,1839_Buren,specie payment,0.13978776700323042
1247,1966_Johnson,next year,0.13973953421320356
1248,1871_Grant,accompanying report,0.13972114948596676
1249,1861_Lincoln,labor capital,0.13970059490879966
1250,1861_Lincoln,ask attention,0.13970059490879966
1251,1914_Wilson,private capital,0.1396435788207276
1252,1797_Adams,debt contracted,0.13962889002994167
1253,1825_Adams,act may,0.13962025162270503
1254,1825_Adams,west point,0.13962025162270503
1255,1825_Adams,military academy,0.13962025162270503
1256,1825_Adams,3d march,0.13962025162270503
1257,1887_Cleveland,business country,0.13958465927673824
1258,2006_Bush,lead world,0.1394929615663928
1259,2006_Bush,world economy,0.1394929615663928
1260,1796_Washington,carrying effect,0.13946815100573692
1261,1831_Jackson,mean may,0.13941543106483945
1262,1831_Jackson,reduction duty,0.13941543106483945
1263,1971_Nixon,local government,0.1393958685681967
1264,1900_McKinley,civil service,0.13934175680860014
1265,1829_Jackson,right expect,0.13928188787613605
1266,1896_Cleveland,year ended,0.1392721357478655
1267,1937_Roosevelt,collective bargaining,0.13925777491988797
1268,2005_Bush,war terror,0.1392430173844567
1269,1866_Johnson,30th june,0.13921267625516962
1270,1843_Tyler,british government,0.13919396278288657
1271,1874_Grant,medium exchange,0.13914956626614183
1272,1853_Pierce,within limit,0.13914216629819373
1273,1923_Coolidge,million dollar,0.13912100812265657
1274,1799_Adams,execution law,0.13911740644818035
1275,1943_Roosevelt,day day,0.1390978640058928
1276,1987_Reagan,across world,0.1390536913624134
1277,1986_Reagan,say tonight,0.13900942155077717
1278,1828_Adams,treasury january 1st,0.13899890532266887
1279,1828_Adams,treasury january,0.13899890532266887
1280,1814_Madison,present year,0.13899731458927686
1281,1959_Eisenhower,labor management,0.1389731677230614
1282,1936_Roosevelt,prosecution war,0.13893880745936182
1283,1934_Roosevelt,national life,0.13883208408228184
1284,1934_Roosevelt,whole people,0.13883208408228184
1285,2015_Obama,new job,0.138812192175657
1286,1798_Adams,amity commerce,0.1387812578378722
1287,1991_Bush,every american,0.13874522611814202
1288,1965_Johnson,new nation,0.1386177398805435
1289,1984_Reagan,move forward,0.13858255283886936
1290,1973_Nixon,american government,0.13849230927452394
1291,1812_Madison,30th september,0.1384611224511678
1292,1834_Jackson,exchange ratification,0.1384512203187075
1293,1941_Roosevelt,every member,0.13833462983184988
1294,1806_Jefferson,peace friendship,0.13833005087168598
1295,1838_Buren,specie payment,0.13830385656738278
1296,1819_Monroe,interest nation,0.13828005363103546
1297,1866_Johnson,fiscal year ending,0.1382491995907064
1298,2013_Obama,higher education,0.13822294698803494
1299,1847_Polk,prosecution war,0.13821370357629503
1300,1950_Truman,collective bargaining,0.13820617410940159
1301,2010_Obama,business owner,0.1380874829637425
1302,1913_Wilson,business men,0.13808393875851654
1303,1854_Pierce,power europe,0.1380439950012627
1304,1891_Harrison,naval vessel,0.1380135674403447
1305,1951_Truman,economic aid,0.13800925648460455
1306,2006_Bush,men woman,0.13798246313135232
1307,1967_Johnson,state local government,0.13790666623911366
1308,1898_McKinley,joint resolution,0.13789209991235138
1309,1887_Cleveland,laid upon,0.13789118625949817
1310,2002_Bush,tax relief,0.13786732446304406
1311,1822_Monroe,great object,0.13786620598285362
1312,1836_Jackson,accompanying document,0.13776244505869215
1313,1836_Jackson,want government,0.13776244505869215
1314,1924_Coolidge,agricultural product,0.1376308265809139
1315,1928_Coolidge,wage earner,0.13753317298385478
1316,1976_Ford,tax reduction,0.13751273233121994
1317,1914_Wilson,shall take,0.13742672386406168
1318,1914_Wilson,people whose,0.13742672386406168
1319,1813_Madison,vessel war,0.13742571431625325
1320,1917_Wilson,win war,0.13737357109826837
1321,2006_Bush,tax relief,0.13736446839022484
1322,2001_Bush,social security medicare,0.13734573849520335
1323,1820_Monroe,may proper,0.1372957374993059
1324,1944_Roosevelt,right every,0.13709230434527356
1325,1915_Wilson,present duty,0.1370403667660689
1326,1812_Madison,one nation,0.1369303349375752
1327,1882_Arthur,total ordinary,0.13688150943868055
1328,1984_Reagan,child child,0.13668037434522637
1329,1959_Eisenhower,greater freedom,0.13667191423446468
1330,1959_Eisenhower,make clear,0.13667191423446468
1331,1949_Truman,congress enact,0.13666119240418223
1332,1877_Hayes,total expenditure,0.1366599483684883
1333,1956_Eisenhower,civil defense,0.1366019203823115
1334,1956_Eisenhower,legislation provide,0.1366019203823115
1335,1937_Roosevelt,state action,0.1365902334926668
1336,1874_Grant,legal tender,0.13648409762133312
1337,1983_Reagan,national product,0.13642875772882881
1338,1983_Reagan,gross national,0.13642875772882881
1339,1983_Reagan,gross national product,0.13642875772882881
1340,2008_Bush,let u,0.1364150395236412
1341,1911_Taft,panama canal,0.1363949119022981
1342,2014_Obama,make sure,0.1363478644786998
1343,2014_Obama,new job,0.1363478644786998
1344,1810_Madison,french government,0.13631852169602343
1345,1968_Johnson,ask congress,0.1362678863908815
1346,1871_Grant,citizen united state,0.1362358818953263
1347,1871_Grant,citizen united,0.1362358818953263
1348,1987_Reagan,american policy,0.1362350652754701
1349,1987_Reagan,national welfare,0.1362350652754701
1350,1982_Reagan,rate percent,0.13622092560176274
1351,1967_Johnson,southeast asia,0.13612770497006957
1352,1913_Wilson,put upon,0.1361243232359916
1353,1931_Hoover,meet emergency,0.13608185458958905
1354,1823_Monroe,board engineer,0.1360172169889589
1355,1894_Cleveland,preceding year,0.13599597375680678
1356,1965_Johnson,improve quality,0.13596245859451236
1357,1991_Bush,saddam hussein,0.13591764800584422
1358,1891_Harrison,ending september,0.135890236238682
1359,1988_Reagan,day day,0.13588591523767285
1360,1795_Washington,foreign power,0.13585145555373931
1361,2002_Bush,create job,0.13584064184352582
1362,1822_Monroe,deemed proper,0.13583953980526145
1363,1986_Reagan,reform must,0.135802310954023
1364,1930_Hoover,antitrust law,0.13575146487850748
1365,1848_Polk,war mexico,0.1356349375067215
1366,1995_Clinton,crime rate,0.13558218095809632
1367,1882_Arthur,sinking fund,0.13551499849739032
1368,1872_Grant,part united state,0.13549560821730114
1369,2012_Obama,tax break,0.13547776871780196
1370,1888_Cleveland,fiscal year ended,0.13542881208255697
1371,1810_Madison,consideration congress,0.13540951983727129
1372,1945_Roosevelt,winning war,0.13540615465758374
1373,1903_Roosevelt,private property,0.1353877098660391
1374,1903_Roosevelt,free delivery,0.1353877098660391
1375,1914_Wilson,great measure,0.1353297589657392
1376,2000_Clinton,seven year,0.13529287317955954
1377,2011_Obama,make sure,0.13526612263247545
1378,2018_Trump,american worker,0.1352382569196209
1379,1824_Monroe,public debt,0.13513952540788152
1380,1840_Buren,right state,0.13512760325693704
1381,1836_Jackson,surplus revenue,0.13511791001127263
1382,1921_Harding,political party,0.13507621017994945
1383,1985_Reagan,four year ago,0.13505524939557004
1384,1897_McKinley,mother country,0.13504837171833348
1385,1900_McKinley,government island,0.13487329654841382
1386,1964_Johnson,million job,0.13483592936496094
1387,1964_Johnson,must strengthen,0.13483592936496094
1388,1873_Grant,fiscal year,0.13476984501506395
1389,1902_Roosevelt,free delivery,0.13474376594690024
1390,1896_Cleveland,battle ship,0.13471496613087125
1391,1969_Johnson,congress last year,0.13468458175531042
1392,1868_Johnson,per caput,0.13463785283990204
1393,1908_Roosevelt,panama canal,0.1346359249786594
1394,1898_McKinley,san juan,0.13462702386557168
1395,1872_Grant,part united,0.1345290919444851
1396,1972_Nixon,one another,0.13444244844601347
1397,1845_Polk,rocky mountain,0.1343987269710688
1398,2001_Bush,security medicare,0.13438460001543345
1399,1963_Kennedy,cold war,0.13427069795798482
1400,1913_Wilson,several department,0.13425588630207055
1401,1922_Harding,may well,0.13409072047169823
1402,1811_Madison,government great britain,0.133981788749355
1403,1970_Nixon,war ii,0.1339166566503517
1404,1970_Nixon,world war ii,0.1339166566503517
1405,1872_Grant,part great,0.13376774670763078
1406,2000_Clinton,high tech,0.1337101588215161
1407,2003_Bush,nuclear weapon,0.13369929506874775
1408,1805_Jefferson,day september,0.13365946409094212
1409,1813_Madison,st lawrence,0.13361590958445757
1410,1920_Wilson,upon treasury,0.1335740729491576
1411,1908_Roosevelt,engaged interstate,0.13356498904127806
1412,1908_Roosevelt,rural route,0.1335487443831137
1413,1965_Johnson,new world,0.1334904508576274
1414,1965_Johnson,state world,0.1334904508576274
1415,2004_Bush,child left,0.1334751441270235
1416,2004_Bush,child left behind,0.1334751441270235
1417,1843_Tyler,condition thing,0.13344857780579822
1418,1843_Tyler,powerful nation,0.13344857780579822
1419,1981_Carter,persian gulf,0.13342186041574466
1420,1994_Clinton,middle class,0.13340087532594921
1421,1956_Eisenhower,submitted congress,0.13337838755814005
1422,1932_Hoover,public health,0.1333426942200233
1423,1899_McKinley,officer enlisted,0.1333156520959553
1424,1899_McKinley,officer enlisted men,0.1333156520959553
1425,1860_Buchanan,state legislature,0.13325864002437116
1426,1867_Johnson,paper money,0.133183947524017
1427,1984_Reagan,must never,0.1331225257986796
1428,1847_Polk,military occupation,0.13311786927051159
1429,1847_Polk,new mexico california,0.13311786927051159
1430,1847_Polk,mexico california,0.13311786927051159
1431,1950_Truman,well people,0.13309410836643798
1432,1950_Truman,life people,0.13309410836643798
1433,1919_Wilson,interstate commerce,0.1330259541688591
1434,1956_Eisenhower,three year,0.13292241124909074
1435,1986_Reagan,asking congress,0.13287444837151063
1436,1939_Roosevelt,billion dollar year,0.13285641632342768
1437,1940_Roosevelt,boy girl,0.13285009282654742
1438,1821_Monroe,higher duty,0.13282161311318819
1439,1936_Roosevelt,four month,0.13280695072754234
1440,1936_Roosevelt,repeal law,0.13280695072754234
1441,1955_Eisenhower,two year,0.1327682941929622
1442,1868_Johnson,year ending june,0.1327272484322744
1443,1854_Pierce,private property,0.13265935033981252
1444,1975_Ford,federal spending,0.13264048710918022
1445,1942_Roosevelt,next year,0.13258838845476087
1446,1901_Roosevelt,national government,0.13257050395499503
1447,1888_Cleveland,fiscal year,0.1325519486930545
